id;region;municipality;settlement;type;population;children;latitude_dms;longitude_dms;latitude_dd;longitude_dd;oktmo;dadata;rosstat
26812;Тамбовская область;Никифоровский район;Свобода;п;905;175;52.49.45;041.00.09;52.8291666666667;41.0025;68620435116;0;1
26822;Орловская область;Свердловский;Морозовский;п;526;64;52.40.25;036.23.43;52.6736111111111;36.3952777777778;54652404146;0;1
26833;Саратовская область;Питерский район;Нива;п;1209;100;50.25.26;047.23.05;50.4238888888889;47.3847222222222;63636430101;0;1
26838;Красноярский край;Тасеевский район;Сухово;с;854;154;57.03.54;094.38.40;57.065;94.6444444444444;4652413101;0;1
26842;Республика Дагестан;Карабудахкентский район;Ачису;пгт;1811;860;42.39.04;047.40.51;42.6511111111111;47.6808333333333;82635153051;0;1
26843;Оренбургская область;Ташлинский район;Степной;п;1324;219;51.46.02;052.30.54;51.7672222222222;52.515;53651437101;0;1
26850;Ямало-Ненецкий автономный округ;Приуральский муниципальный район;Харсаим;с;720;247;66.35.58;067.17.43;66.5994444444444;67.2952777777778;71918403141;0;1
26859;Воронежская область;Каширский район;им Дзержинского;п;1845;216;51.27.22;039.13.51;51.4561111111111;39.2308333333333;20620407101;1;0
26861;Республика Хакасия;Аскизский район;Усть-Камышта;с;1130;317;53.21.06;090.42.26;53.3516666666667;90.7072222222222;95608450101;0;1
26865;Новосибирская область;Сузунский район;Ключики;с;864;305;53.54.02;081.53.58;53.9005555555556;81.8994444444444;50648422101;0;1
26867;Пензенская область;Городищенский район;Старые Турдаки;с;519;114;53.01.48;045.41.51;53.03;45.6975;56618440101;0;1
26873;Тверская область;Осташковский район;Осташков;г;15666;3086;57.08.45;033.06.42;57.1458333333333;33.1116666666667;28752000001;0;1
26881;Ставропольский край;Труновский район;Безопасное;с;6500;1280;45.38.30;041.56.32;45.6416666666667;41.9422222222222;7654402101;0;1
26884;Республика Крым;Джанкойский район;Новая Жизнь;с;722;0;45.39.41;034.29.41;45.6613888888889;34.4947222222222;35611441106;0;1
26889;Краснодарский край;Белореченский район;Родники;п;4839;1299;44.44.44;039.54.41;44.7455555555556;39.9113888888889;3608412101;0;1
26907;Ленинградская область;Бокситогорский муниципальный район;Бор;д;2079;216;59.28.25;033.47.32;59.4736111111111;33.7922222222222;41603155114;0;1
26920;Республика Татарстан;Кукморский район;Яныль;с;584;131;56.15.12;050.34.43;56.2533333333333;50.5786111111111;92633488101;0;1
26933;Костромская область;Судиславский район;Дружба;п;1093;209;57.53.44;041.43.38;57.8955555555556;41.7272222222222;34642432186;0;1
26935;Челябинская область;Сосновский район;Трубный;п;1189;235;55.06.48;060.58.04;55.1133333333333;60.9677777777778;75652405101;0;1
26939;Республика Башкортостан;Уфа;Октябрьский;р-н;240708;44727;54.45.57;056.01.53;54.7658333333333;56.0313888888889;80701000;1;0
26957;Чеченская республика;Шелковской муниципальный район;Червленная;ст-ца;10866;1899;43.30.10;045.53.08;43.5027777777778;45.8855555555556;96640431101;0;1
26966;Самарская область;Алексеевский район;Патровка;с;642;116;52.30.22;051.19.13;52.5061111111111;51.3202777777778;36602412116;0;1
26994;Чувашская республика;Батыревский район;Батырево;с;5218;1535;55.04.02;047.36.22;55.0672222222222;47.6061111111111;97607410101;0;1
27001;Рязанская область;Михайловский район;Щетиновка;с;1456;320;54.13.02;039.02.16;54.2172222222222;39.0377777777778;61617491101;0;1
27003;Республика Северная Осетия - Алания;Алагирский;Рамоново;с;830;205;43.07.22;044.15.19;43.1227777777778;44.2552777777778;90605440101;0;1
27005;Республика Северная Осетия - Алания;Моздокский;Черноярская;ст;665;0;43.45.47;044.20.43;43.7630555555556;44.3452777777778;90630435106;0;1
27012;Челябинская область;Троицкий район;Карсы;с;985;239;54.15.03;061.25.06;54.2508333333333;61.4183333333333;75654422101;0;1
27014;Омская область;Нововаршавский район;Славянка;с;1812;366;54.10.41;074.31.44;54.1780555555556;74.5288888888889;52641416101;0;1
27023;Республика Дагестан;Буйнакский район;Верхний Ишкарты;с;1531;366;42.50.55;046.57.07;42.8486111111111;46.9519444444444;82611440106;1;0
27030;Республика Крым;Бахчисарайский район;Прохладное;с;621;0;44.45.18;033.59.33;44.755;33.9925;35604450111;0;1
27032;Тюменская область;Ишимский район;Новотравное;с;541;158;55.55.31;069.14.43;55.9252777777778;69.2452777777778;71626448101;0;1
27038;Республика Башкортостан;Туймазинский;Нижние Бишинды;с;786;177;54.29.21;053.44.22;54.4891666666667;53.7394444444444;80651410106;0;1
27051;Чувашская республика;Батыревский район;Норваш-Шигали;с;955;298;55.01.52;047.27.20;55.0311111111111;47.4555555555556;97607445101;0;1
27057;Республика Саха (Якутия);Горный;Дикимдя;с;648;196;61.53.09;126.31.41;61.8858333333333;126.528055555556;98620440101;0;1
27059;Удмуртская республика;Малопургинский;Миндерево;д;826;263;56.34.31;053.00.10;56.5752777777778;53.0027777777778;94633475101;0;1
27066;Республика Татарстан;Лениногорский район;Нижние Чершилы;с;655;90;54.39.54;052.06.37;54.665;52.1102777777778;92636440101;0;1
27068;Республика Бурятия;Закаменский район;Мыла;у;596;167;50.44.12;103.26.07;50.7366666666667;103.435277777778;81621420101;0;1
27069;Алтайский край;Бийский;Лесное;с;1725;341;52.28.08;085.15.07;52.4688888888889;85.2519444444444;1604437101;0;1
27085;Саратовская область;Энгельсский район;Приволжский;п;34875;7330;51.24.25;046.02.48;51.4069444444444;46.0466666666667;63650101055;0;1
27104;Новосибирская область;Чулымский район;Воздвиженский;п;568;121;54.38.08;080.44.23;54.6355555555556;80.7397222222222;50659407101;0;1
27142;Республика Татарстан;Буинский район;Черки-Гришино;с;620;80;55.02.53;048.18.07;55.0480555555556;48.3019444444444;92618480101;0;1
27151;Саратовская область;Самойловский район;Красавка;с;861;199;51.10.01;043.25.01;51.1669444444444;43.4169444444444;63642420101;0;1
27170;Липецкая область;Добровский район;Кореневщино;с;515;92;52.44.19;039.50.46;52.7386111111111;39.8461111111111;42615432101;0;1
27173;Московская область;Раменский;Спартак;п;1639;218;55.36.07;038.02.55;55.6019444444444;38.0486111111111;46648402126;0;1
27181;Республика Дагестан;Дербентский район;Митаги;с;677;191;42.00.59;048.11.27;42.0163888888889;48.1908333333333;82620440000;0;1
27188;Чеченская республика;Грозненский муниципальный район;Центора-Юрт;с;3256;1466;43.19.08;045.49.49;43.3188888888889;45.8302777777778;96607491101;0;1
27197;Чеченская республика;Ножай-Юртовский муниципальный район;Балансу;с;1626;717;43.07.17;046.23.18;43.1213888888889;46.3883333333333;96625492101;0;1
27205;Саратовская область;Дергачёвский район;Орошаемый;п;640;157;51.02.22;048.46.40;51.0394444444444;48.7777777777778;63613460101;0;1
27206;Красноярский край;Мотыгинский район;Орджоникидзе;п;1526;413;58.27.19;095.27.12;58.4552777777778;95.4533333333333;4635413101;0;1
27208;Курская область;Железногорский;Михайловка;сл;2592;423;52.13.53;035.22.12;52.2313888888889;35.37;38610420101;0;1
27212;Республика Адыгея;Теучежский район;Нешукай;аул;911;210;44.54.13;039.24.41;44.9036111111111;39.4113888888889;79633430136;0;1
27217;Оренбургская область;Оренбургский район;Пригородный;п;7401;1951;51.46.02;055.16.57;51.7672222222222;55.2825;53634448;1;0
